frame,time,temp,a0,temp_pres,pressure,altitude,humidity,temp_hum
15298,9492853,37.94,1023,22.80,99464,155.85,20.90,26.90
15299,9493484,37.94,1023,22.80,99469,155.94,20.90,26.90
15300,9494111,37.94,1022,22.80,99466,155.77,20.90,26.90
15301,9494733,37.94,1023,22.80,99465,155.85,20.90,26.90
15302,9495356,37.94,1023,22.80,99460,156.62,20.90,26.90
15303,9495980,37.94,1023,22.80,99461,156.45,20.90,26.90
15304,9496605,37.94,1022,22.80,99467,155.85,20.80,26.80
15305,9497228,37.94,1023,22.80,99467,156.02,20.80,26.80
15306,9497851,37.94,1023,22.80,99462,156.02,20.80,26.80
15307,9498474,37.94,1023,22.90,99466,156.53,20.80,26.80
15308,9499108,37.94,1023,22.90,99465,156.28,20.70,26.80
15309,9499730,37.94,1023,22.90,99461,155.85,20.70,26.80
15310,9500354,37.94,1022,22.90,99462,155.77,20.70,26.80
15311,9500977,37.94,1023,22.90,99465,155.85,20.70,26.80
15312,9501602,37.94,1023,22.90,99461,155.85,20.70,26.80
15313,9502226,37.94,1023,22.90,99461,155.94,20.70,26.80
15314,9502849,37.94,1023,22.80,99462,156.02,20.70,26.80
15315,9503471,37.94,1023,22.90,99465,156.19,20.70,26.80
15316,9504098,37.94,1022,22.80,99458,156.19,20.60,26.80
15317,9504730,37.88,1022,22.90,99468,156.11,20.60,26.80
15318,9505352,37.88,1023,22.80,99467,156.02,20.60,26.80
15319,9505975,37.88,1023,22.90,99464,156.02,20.60,26.80
15320,9506600,37.88,1022,22.90,99464,156.19,20.60,26.80
15321,9507223,37.88,1023,22.90,99468,155.77,20.60,26.80
15322,9507846,37.88,1023,22.90,99462,155.77,20.60,26.80
15323,9508469,37.88,1023,22.90,99466,156.02,20.60,26.80
15324,9509095,37.88,1023,22.90,99466,155.77,20.60,26.80
15325,9509740,37.88,1023,22.90,99468,155.77,20.60,26.80
15326,9510363,37.88,1023,22.90,99468,155.77,20.60,26.80
15327,9510985,37.88,1023,22.90,99467,156.11,20.60,26.80
15328,9511613,37.88,1023,22.90,99463,155.94,20.70,26.80
15329,9512236,37.88,1022,22.90,99467,155.69,20.70,26.80
15330,9512858,37.88,1022,22.90,99458,156.19,20.70,26.80
15331,9513481,37.88,1023,22.90,99463,155.77,20.70,26.80
15332,9514107,37.88,1023,22.90,99458,156.53,20.80,26.80
15333,9514730,37.88,1023,22.90,99463,156.28,20.80,26.80
15334,9515361,37.88,1023,22.90,99462,156.36,20.80,26.80
15335,9515983,37.81,1023,22.90,99464,156.02,20.80,26.80
15336,9516609,37.81,1023,22.90,99467,155.77,20.80,26.80
15337,9517233,37.81,1022,22.90,99460,155.94,20.80,26.80
15338,9517855,37.81,1023,22.90,99468,155.94,20.80,26.80
15339,9518478,37.81,1023,22.90,99468,155.94,20.80,26.80
15340,9519105,37.81,1023,22.90,99468,155.69,20.70,26.80
15341,9519727,37.81,1023,22.80,99458,156.19,20.70,26.80
15342,9520350,37.81,1023,22.80,99469,156.02,20.70,26.80
15343,9520980,37.81,1023,22.80,99470,156.62,20.70,26.80
15344,9521606,37.81,1023,22.80,99464,156.02,20.60,26.80
15345,9522230,37.81,1023,22.80,99464,156.19,20.60,26.80
15346,9522852,37.81,1023,22.80,99465,156.19,20.60,26.80
15347,9523475,37.81,1023,22.80,99468,156.28,20.60,26.80
15348,9524101,37.81,1023,22.80,99466,156.53,20.50,26.80
15349,9524724,37.81,1023,22.80,99462,156.36,20.50,26.80
15350,9525358,37.81,1023,22.80,99468,155.94,20.50,26.80
15351,9525981,37.81,1023,22.80,99466,155.85,20.50,26.80
15352,9526615,37.81,1023,22.80,99464,156.02,20.40,26.80
15353,9527237,37.81,1023,22.80,99465,156.11,20.40,26.80
15354,9527860,37.81,1022,22.80,99463,156.28,20.40,26.80
15355,9528483,37.81,1023,22.80,99467,156.19,20.40,26.80
15356,9529109,37.81,1022,22.80,99467,155.69,20.30,26.80
15357,9529732,37.81,1023,22.80,99469,156.36,20.30,26.80
15358,9530354,37.81,1023,22.80,99469,155.26,20.30,26.80
15359,9530978,37.81,1023,22.80,99459,156.02,20.30,26.80
15360,9531603,37.81,1023,22.80,99458,156.19,20.20,26.80
15361,9532234,37.81,1023,22.80,99464,155.77,20.20,26.80
15362,9532857,37.81,1023,22.80,99456,156.70,20.20,26.80
15363,9533479,37.81,1023,22.90,99464,156.36,20.20,26.80
15364,9534107,37.81,1023,22.90,99467,156.28,20.40,26.80
15365,9534730,37.81,1022,22.90,99461,156.36,20.40,26.80
15366,9535352,37.81,1023,22.80,99462,156.19,20.40,26.80
15367,9535975,37.81,1023,22.80,99463,156.28,20.40,26.80
15368,9536602,37.81,1023,22.90,99472,156.19,20.60,26.80
15369,9537224,37.81,1023,22.90,99468,155.94,20.60,26.80
15370,9537855,37.81,1023,22.90,99468,155.77,20.60,26.80
15371,9538478,37.81,1023,22.80,99466,156.36,20.60,26.80
15372,9539104,37.81,1023,22.80,99468,156.02,20.60,26.80
15373,9539727,37.81,1023,22.90,99466,155.94,20.60,26.80
15374,9540349,37.81,1023,22.90,99468,156.02,20.60,26.80
15375,9540972,37.81,1022,22.90,99466,156.02,20.60,26.80
15376,9541599,37.81,1023,22.90,99468,156.19,20.60,26.80
15377,9542221,37.75,1023,22.80,99469,156.19,20.60,26.80
15378,9542844,37.75,1023,22.90,99471,155.85,20.60,26.80
15379,9543475,37.81,1023,22.90,99464,155.85,20.60,26.80
15380,9544101,37.81,1023,22.90,99472,155.60,20.70,26.80
15381,9544724,37.81,1023,22.90,99471,155.77,20.70,26.80
15382,9545347,37.81,1023,22.80,99468,156.02,20.70,26.80
15383,9545969,37.81,1023,22.80,99466,155.85,20.70,26.80
15384,9546597,37.81,1023,22.80,99461,155.85,20.60,26.80
15385,9547219,37.81,1023,22.90,99472,155.94,20.60,26.80
15386,9547842,37.81,1023,22.90,99468,156.02,20.60,26.80
15387,9548465,37.75,1023,22.90,99468,155.77,20.60,26.80
15388,9549106,37.75,1023,22.90,99466,156.36,20.60,26.80
15389,9549752,37.75,1023,22.80,99467,155.85,20.60,26.80
15390,9550374,37.75,1023,22.80,99464,156.53,20.60,26.80
15391,9550997,37.81,1023,22.90,99463,155.85,20.60,26.80
15392,9551625,37.81,1023,22.90,99460,155.77,20.60,26.80
15393,9552247,37.75,1023,22.90,99466,156.53,20.60,26.80
15394,9552870,37.75,1023,22.90,99459,156.11,20.60,26.80
15395,9553492,37.75,1023,22.90,99462,155.85,20.60,26.80
15396,9554119,37.75,1023,22.80,99464,156.11,20.70,26.80
15397,9554750,37.75,1023,22.80,99464,156.11,20.70,26.80
15398,9555373,37.75,1023,22.90,99465,156.53,20.70,26.80
15399,9555995,37.75,1023,22.90,99460,156.45,20.70,26.80
15400,9556622,37.75,1023,22.80,99459,156.19,20.70,26.80
15401,9557244,37.75,1023,22.90,99463,156.78,20.70,26.80
15402,9557867,37.75,1023,22.90,99464,156.11,20.70,26.80
15403,9558491,37.75,1022,22.90,99466,155.69,20.70,26.80
15404,9559116,37.75,1023,22.90,99462,156.19,20.70,26.80
15405,9559740,37.75,1023,22.90,99467,156.36,20.70,26.80
15406,9560371,37.75,1023,22.90,99466,156.02,20.70,26.80
15407,9560993,37.81,1022,22.90,99464,156.36,20.70,26.80
15408,9561619,37.81,1023,22.90,99466,156.62,20.70,26.80
15409,9562243,37.75,1023,22.80,99463,155.94,20.70,26.80
15410,9562865,37.75,1023,22.90,99459,156.28,20.70,26.80
15411,9563488,37.81,1023,22.90,99464,155.85,20.70,26.80
15412,9564114,37.81,1022,22.90,99465,155.85,20.70,26.80
15413,9564737,37.75,1023,22.90,99465,156.45,20.70,26.80
15414,9565361,37.75,1023,22.90,99466,156.11,20.70,26.80
15415,9565991,37.75,1023,22.80,99464,155.94,20.70,26.80
15416,9566617,37.75,1023,22.90,99465,155.94,20.70,26.80
15417,9567240,37.75,1023,22.90,99464,155.94,20.70,26.80
15418,9567863,37.75,1023,22.90,99467,155.85,20.70,26.80
15419,9568486,37.75,1023,22.80,99464,156.19,20.70,26.80
15420,9569113,37.75,1023,22.90,99464,156.36,20.80,26.80
15421,9569735,37.75,1023,22.80,99466,155.77,20.80,26.80
15422,9570358,37.75,1023,22.90,99464,156.11,20.80,26.80
15423,9570980,37.75,1023,22.90,99465,155.85,20.80,26.80
15424,9571615,37.75,1022,22.90,99462,156.36,20.80,26.80
15425,9572238,37.75,1023,22.90,99465,156.11,20.80,26.80
15426,9572860,37.75,1022,22.80,99464,156.02,20.80,26.80
15427,9573484,37.75,1023,22.80,99463,155.94,20.80,26.80
15428,9574110,37.75,1023,22.90,99468,156.02,20.80,26.80
15429,9574732,37.75,1023,22.90,99467,155.94,20.80,26.80
15430,9575356,37.75,1023,22.80,99463,156.11,20.80,26.80
15431,9575979,37.75,1023,22.90,99472,155.77,20.80,26.80
15432,9576604,37.75,1023,22.90,99466,156.28,20.70,26.80
15433,9577235,37.75,1022,22.90,99467,156.45,20.70,26.80
15434,9577858,37.75,1023,22.90,99468,156.19,20.70,26.80
15435,9578481,37.75,1023,22.90,99460,156.19,20.70,26.80
15436,9579107,37.75,1023,22.90,99466,156.36,20.70,26.80
15437,9579729,37.69,1023,22.90,99462,156.11,20.70,26.80
15438,9580352,37.69,1023,22.90,99466,156.19,20.70,26.80
15439,9580976,37.69,1023,22.90,99469,155.94,20.70,26.80
15440,9581616,37.69,1023,22.80,99467,156.19,20.60,26.80
15441,9582238,37.69,1023,22.90,99460,156.19,20.60,26.80
15442,9582869,37.69,1023,22.90,99458,156.02,20.60,26.80
15443,9583492,37.69,1023,22.90,99459,156.28,20.60,26.80
15444,9584118,37.69,1023,22.90,99462,156.28,20.50,26.80
15445,9584741,37.69,1023,22.90,99463,156.28,20.50,26.80
15446,9585363,37.69,1023,22.90,99464,156.53,20.50,26.80
15447,9585987,37.69,1023,22.90,99467,155.94,20.50,26.80
15448,9586613,37.69,1023,22.90,99463,156.11,20.40,26.80
15449,9587235,37.69,1022,22.90,99466,155.77,20.40,26.80
15450,9587859,37.69,1022,22.90,99469,155.77,20.40,26.80
15451,9588490,37.69,1023,22.90,99466,155.85,20.40,26.80
15452,9589115,37.69,1023,22.90,99469,155.85,20.40,26.80
15453,9589739,37.69,1023,22.90,99463,156.28,20.40,26.80
15454,9590362,37.69,1023,22.90,99461,155.85,20.40,26.80
15455,9590984,37.69,1023,22.90,99469,155.77,20.40,26.80
15456,9591610,37.69,1023,22.90,99463,156.02,20.40,26.80
15457,9592233,37.69,1023,22.90,99462,155.94,20.40,26.80
15458,9592856,37.69,1023,22.90,99468,155.94,20.40,26.80
15459,9593479,37.69,1023,22.90,99473,156.28,20.40,26.80
15460,9594200,37.69,1023,22.90,99466,155.77,20.50,26.80
15461,9594822,37.69,1023,22.90,99469,156.28,20.50,26.80
15462,9595445,37.69,1023,22.90,99465,156.45,20.50,26.80
15463,9596067,37.69,1023,22.90,99460,155.77,20.50,26.80
15464,9596694,37.69,1023,22.90,99464,156.36,20.40,26.80
15465,9597317,37.69,1023,22.90,99459,156.11,20.40,26.80
15466,9597940,37.69,1023,22.90,99461,156.11,20.40,26.80
15467,9598563,37.69,1022,22.90,99461,156.36,20.40,26.80
15468,9599188,37.69,1023,22.90,99465,156.11,20.60,26.80
15469,9599819,37.69,1023,22.90,99470,155.52,20.60,26.80
15470,9600443,37.69,1023,22.90,99462,156.28,20.60,26.80
15471,9601065,37.69,1023,22.90,99475,155.94,20.60,26.80
15472,9601691,37.69,1023,22.90,99459,156.28,20.60,26.70
15473,9602315,37.69,1023,22.90,99463,156.28,20.60,26.70
15474,9602937,37.69,1023,22.90,99465,156.36,20.60,26.70
15475,9603560,37.69,1023,22.90,99466,156.53,20.60,26.70
15476,9604187,37.69,1023,22.90,99463,156.28,20.60,26.70
15477,9604809,37.69,1023,22.90,99466,156.11,20.60,26.70
15478,9605440,37.69,1022,22.90,99462,156.70,20.60,26.70
15479,9606063,37.69,1023,22.90,99461,156.28,20.60,26.70
15480,9606689,37.69,1023,22.90,99463,155.94,20.80,26.70
15481,9607312,37.69,1023,22.90,99462,156.19,20.80,26.70
15482,9607934,37.69,1023,22.90,99464,155.94,20.80,26.70
15483,9608558,37.69,1023,22.90,99460,156.45,20.80,26.70
15484,9609184,37.69,1023,22.90,99468,155.77,20.90,26.80
15485,9609806,37.69,1023,22.90,99466,156.19,20.90,26.80
15486,9610430,37.69,1023,22.90,99469,155.85,20.90,26.80
15487,9611061,37.69,1023,22.90,99462,156.62,20.90,26.80
15488,9611686,37.69,1022,22.90,99463,156.28,20.90,26.80
15489,9612310,37.69,1023,22.90,99464,156.19,20.90,26.80
15490,9612933,37.69,1023,22.90,99459,156.78,20.90,26.80
15491,9613555,37.69,1023,22.90,99463,156.53,20.90,26.80
15492,9614182,37.69,1023,22.90,99458,156.19,20.90,26.70
15493,9614804,37.69,1023,22.90,99454,156.78,20.90,26.70
15494,9615428,37.69,1023,22.90,99462,157.21,20.90,26.70
15495,9616051,37.69,1023,22.90,99461,155.94,20.90,26.70
15496,9616685,37.69,1023,22.90,99462,156.19,20.90,26.80
15497,9617307,37.69,1023,22.90,99461,156.02,20.90,26.80
15498,9617931,37.69,1023,22.90,99459,156.28,20.90,26.80
15499,9618553,37.69,1023,22.90,99464,156.53,20.90,26.80
15500,9619179,37.69,1023,22.90,99467,156.11,20.90,26.70
15501,9619803,37.69,1023,22.90,99467,156.19,20.90,26.70
15502,9620425,37.69,1023,22.90,99468,155.77,20.90,26.70
15503,9621048,37.69,1023,22.90,99459,156.28,20.90,26.70
15504,9621675,37.69,1023,22.90,99465,155.94,21.00,26.80
15505,9622305,37.69,1022,22.90,99461,156.11,21.00,26.80
15506,9622928,37.69,1022,22.90,99474,155.77,21.00,26.80
15507,9623550,37.69,1023,22.90,99463,156.53,21.00,26.80
15508,9624177,37.69,1023,22.90,99456,156.02,21.00,26.70
15509,9624800,37.69,1023,22.90,99462,156.11,21.00,26.70
15510,9625423,37.69,1023,22.90,99462,156.36,21.00,26.70
15511,9626046,37.69,1023,22.90,99469,155.69,21.00,26.70
15512,9626672,37.69,1023,22.90,99466,155.77,21.10,26.80
15513,9627294,37.69,1023,22.90,99466,155.85,21.10,26.80
15514,9627926,37.63,1023,22.90,99462,155.94,21.10,26.80
15515,9628549,37.63,1023,22.90,99467,156.19,21.10,26.80
15516,9629174,37.63,1023,22.90,99461,155.85,21.10,26.70
15517,9629797,37.63,1023,22.90,99464,156.11,21.10,26.70
15518,9630420,37.63,1023,22.90,99467,156.19,21.10,26.70
15519,9631043,37.63,1023,22.90,99463,155.94,21.10,26.70
15520,9631669,37.63,1023,22.90,99471,155.85,21.10,26.80
15521,9632292,37.63,1023,22.90,99467,155.77,21.10,26.80
15522,9632915,37.63,1023,22.90,99466,156.02,21.10,26.80
15523,9633546,37.63,1023,22.90,99466,156.11,21.10,26.80
15524,9634171,37.63,1023,22.90,99466,155.94,21.10,26.80
15525,9634794,37.63,1023,22.90,99462,156.19,21.10,26.80
15526,9635418,37.63,1023,22.90,99467,156.02,21.10,26.80
15527,9636040,37.63,1023,22.90,99465,155.85,21.10,26.80
15528,9636666,37.63,1023,22.90,99467,156.28,21.00,26.80
15529,9637289,37.63,1023,22.80,99461,156.28,21.00,26.80
15530,9637912,37.63,1023,22.80,99466,155.77,21.00,26.80
15531,9638535,37.63,1023,22.90,99463,155.69,21.00,26.80
15532,9639176,37.63,1023,22.90,99466,156.11,21.10,26.70
15533,9639799,37.63,1023,22.80,99468,155.94,21.10,26.70
15534,9640422,37.63,1023,22.90,99462,156.11,21.10,26.70
15535,9641044,37.63,1023,22.80,99468,156.11,21.10,26.70
15536,9641670,37.63,1022,22.90,99471,155.69,21.20,26.70
15537,9642294,37.63,1023,22.90,99462,156.11,21.20,26.70
15538,9642916,37.63,1022,22.80,99462,156.53,21.20,26.70
15539,9643539,37.63,1023,22.80,99464,156.11,21.20,26.70
15540,9644166,37.63,1022,22.80,99467,155.94,21.30,26.70
15541,9644796,37.63,1023,22.90,99463,156.53,21.30,26.70
15542,9645419,37.63,1023,22.90,99462,156.36,21.30,26.70
15543,9646042,37.63,1023,22.90,99467,156.19,21.30,26.70
15544,9646667,37.63,1023,22.90,99459,156.45,21.20,26.70
15545,9647291,37.63,1023,22.90,99467,155.85,21.20,26.70
15546,9647913,37.63,1023,22.90,99468,155.77,21.20,26.70
15547,9648537,37.63,1023,22.90,99466,156.53,21.20,26.70
15548,9649163,37.56,1023,22.90,99462,156.19,21.20,26.80
15549,9649785,37.56,1023,22.90,99464,155.85,21.20,26.80
15550,9650416,37.56,1023,22.90,99466,156.62,21.20,26.80
15551,9651039,37.56,1023,22.90,99464,155.85,21.20,26.80
15552,9651665,37.56,1023,22.80,99464,156.19,21.10,26.70
15553,9652288,37.56,1023,22.90,99464,156.36,21.10,26.70
15554,9652911,37.56,1022,22.90,99459,156.62,21.10,26.70
15555,9653534,37.56,1023,22.90,99466,155.94,21.10,26.70
15556,9654160,37.56,1022,22.90,99464,155.85,21.10,26.70
15557,9654797,37.56,1023,22.90,99462,156.28,21.10,26.70
15558,9655420,37.56,1023,22.90,99463,156.62,21.10,26.70
15559,9656051,37.56,1022,22.80,99459,156.62,21.10,26.70
15560,9656677,37.63,1022,22.90,99462,156.70,21.20,26.80
15561,9657300,37.63,1023,22.80,99461,156.36,21.20,26.80
15562,9657923,37.56,1023,22.80,99459,156.53,21.20,26.80
15563,9658546,37.56,1023,22.90,99459,156.87,21.20,26.80
15564,9659172,37.56,1023,22.90,99463,156.36,21.40,26.70
15565,9659795,37.56,1022,22.90,99462,156.36,21.40,26.70
15566,9660419,37.56,1023,22.90,99461,156.45,21.40,26.70
15567,9661041,37.56,1023,22.90,99462,156.11,21.40,26.70
15568,9661675,37.56,1023,22.90,99465,156.11,21.40,26.70
15569,9662298,37.56,1023,22.90,99458,156.28,21.40,26.70
15570,9662921,37.56,1023,22.90,99462,156.45,21.40,26.70
15571,9663544,37.56,1023,22.90,99464,156.45,21.40,26.70
15572,9664171,37.56,1022,22.90,99463,156.95,21.30,26.70
15573,9664793,37.56,1023,22.90,99455,157.04,21.30,26.70
15574,9665416,37.56,1023,22.90,99458,156.45,21.30,26.70
15575,9666039,37.56,1023,22.90,99462,156.11,21.30,26.70
15576,9666665,37.56,1023,22.90,99459,156.62,21.10,26.70
15577,9667296,37.56,1023,22.90,99458,156.87,21.10,26.70
15578,9667918,37.56,1023,22.90,99464,156.11,21.10,26.70
15579,9668542,37.56,1023,22.90,99461,156.45,21.10,26.70
15580,9669168,37.56,1023,22.90,99462,156.70,21.10,26.70
15581,9669791,37.56,1023,22.90,99459,156.53,21.10,26.70
15582,9670414,37.56,1023,22.90,99461,156.53,21.10,26.70
15583,9671036,37.56,1023,22.90,99462,156.02,21.10,26.70
15584,9671664,37.56,1021,22.90,99462,155.94,21.10,26.80
15585,9672287,37.56,1022,22.90,99462,156.28,21.10,26.80
15586,9672918,37.56,1023,22.80,99461,156.53,21.10,26.80
15587,9673540,37.56,1022,22.80,99461,156.62,21.10,26.80
15588,9674167,37.56,1023,22.80,99459,155.94,21.10,26.80
15589,9674789,37.56,1023,22.80,99460,155.94,21.10,26.80
15590,9675412,37.56,1023,22.80,99462,156.36,21.10,26.80
15591,9676035,37.56,1023,22.90,99462,156.70,21.10,26.80
15592,9676662,37.56,1023,22.90,99460,156.11,21.00,26.70
15593,9677285,37.56,1023,22.90,99464,156.62,21.00,26.70
15594,9677907,37.56,1023,22.90,99456,156.19,21.00,26.70
15595,9678538,37.56,1023,22.80,99460,156.62,21.00,26.70
15596,9679166,37.50,1023,22.80,99459,156.36,20.90,26.80
15597,9679789,37.50,1023,22.90,99461,156.19,20.90,26.80
15598,9680411,37.50,1023,22.80,99462,156.45,20.90,26.80
15599,9681035,37.50,1022,22.90,99462,156.62,20.90,26.80
15600,9681672,37.56,1022,22.80,99462,156.28,21.20,26.80
15601,9682294,37.56,1022,22.90,99465,156.53,21.20,26.80
15602,9682917,37.50,1023,22.80,99462,156.78,21.20,26.80
15603,9683540,37.50,1023,22.90,99461,156.62,21.20,26.80
15604,9684185,37.50,1023,22.90,99457,156.70,21.20,26.70
15605,9684808,37.50,1023,22.90,99463,156.53,21.20,26.70
15606,9685431,37.50,1023,22.90,99461,156.28,21.20,26.70
15607,9686053,37.50,1023,22.80,99456,156.70,21.20,26.70
15608,9686681,37.50,1023,22.90,99455,156.53,21.20,26.80
15609,9687304,37.50,1023,22.80,99454,156.53,21.20,26.80
15610,9687926,37.50,1023,22.90,99460,156.70,21.20,26.80
15611,9688549,37.50,1023,22.80,99462,156.45,21.20,26.80
15612,9689176,37.50,1023,22.90,99462,156.11,21.10,26.70
15613,9689806,37.50,1023,22.80,99460,156.78,21.10,26.70
15614,9690429,37.50,1023,22.80,99459,156.53,21.10,26.70
15615,9691053,37.50,1023,22.90,99460,156.28,21.10,26.70
15616,9691678,37.50,1023,22.80,99454,156.70,21.20,26.80
15617,9692301,37.50,1023,22.80,99461,156.70,21.20,26.80
15618,9692924,37.50,1023,22.90,99456,156.95,21.20,26.80
15619,9693547,37.50,1023,22.80,99456,156.11,21.20,26.80
15620,9694174,37.50,1023,22.90,99463,156.02,21.10,26.70
15621,9694796,37.50,1023,22.90,99463,156.45,21.10,26.70
15622,9695427,37.50,1023,22.90,99468,156.53,21.10,26.70
15623,9696050,37.50,1023,22.90,99464,156.78,21.10,26.70
15624,9696676,37.50,1023,22.90,99466,156.11,21.10,26.70
15625,9697299,37.50,1023,22.80,99460,155.77,21.10,26.70
15626,9697922,37.50,1023,22.80,99462,156.62,21.10,26.70
15627,9698544,37.50,1023,22.80,99463,155.85,21.10,26.70
15628,9699193,37.50,1022,22.90,99461,156.11,21.00,26.80
15629,9699817,37.50,1023,22.90,99464,156.28,21.00,26.80
15630,9700440,37.50,1022,22.80,99467,156.28,21.00,26.80
15631,9701070,37.50,1022,22.90,99465,155.77,21.00,26.80
15632,9701697,37.50,1023,22.90,99467,155.77,21.00,26.70
15633,9702320,37.50,1023,22.80,99468,156.11,21.00,26.70
15634,9702942,37.50,1023,22.90,99467,156.19,21.00,26.70
15635,9703565,37.50,1023,22.80,99465,155.85,21.00,26.70
15636,9704192,37.50,1023,22.90,99462,155.77,21.00,26.80
15637,9704814,37.50,1023,22.90,99474,155.77,21.00,26.80
15638,9705438,37.50,1023,22.80,99467,156.11,21.00,26.80
15639,9706060,37.50,1022,22.80,99468,155.94,21.00,26.80
15640,9706694,37.50,1023,22.90,99465,156.36,20.90,26.70
15641,9707318,37.50,1023,22.80,99463,156.11,20.90,26.70
15642,9707940,37.50,1023,22.80,99466,156.36,20.90,26.70
15643,9708563,37.50,1023,22.80,99458,156.36,20.90,26.70
15644,9709190,37.50,1023,22.90,99459,156.28,20.90,26.70
15645,9709812,37.50,1023,22.80,99462,156.45,20.90,26.70
15646,9710435,37.50,1023,22.80,99464,156.11,20.90,26.70
15647,9711057,37.50,1023,22.80,99459,156.36,20.90,26.70
15648,9711684,37.50,1023,22.80,99465,156.11,20.90,26.70
15649,9712315,37.50,1022,22.80,99461,155.94,20.90,26.70
15650,9712937,37.50,1022,22.80,99465,156.53,20.90,26.70
15651,9713560,37.50,1023,22.80,99459,156.11,20.90,26.70
15652,9714187,37.50,1022,22.80,99459,156.11,20.90,26.70
15653,9714809,37.50,1023,22.80,99465,156.11,20.90,26.70
15654,9715432,37.50,1023,22.80,99465,156.70,20.90,26.70
15655,9716056,37.50,1023,22.80,99464,155.85,20.90,26.70
15656,9716681,37.50,1023,22.90,99464,156.11,20.80,26.70
15657,9717304,37.50,1023,22.80,99469,156.36,20.80,26.70
15658,9717936,37.50,1023,22.90,99460,156.70,20.80,26.70
15659,9718558,37.50,1023,22.90,99462,155.94,20.80,26.70
15660,9719184,37.50,1023,22.80,99466,156.45,20.70,26.70
15661,9719808,37.50,1023,22.80,99462,156.53,20.70,26.70
15662,9720430,37.50,1023,22.90,99467,155.69,20.70,26.70
15663,9721053,37.50,1023,22.80,99462,155.60,20.70,26.70
15664,9721678,37.50,1023,22.80,99463,156.28,20.70,26.70
15665,9722301,37.50,1023,22.80,99463,156.19,20.70,26.70
15666,9722924,37.50,1023,22.90,99464,155.94,20.70,26.70
15667,9723554,37.50,1023,22.80,99461,156.28,20.70,26.70
15668,9724181,37.44,1022,22.90,99458,156.28,20.70,26.70
15669,9724804,37.44,1023,22.80,99462,156.45,20.70,26.70
15670,9725426,37.44,1022,22.90,99468,156.70,20.70,26.70
15671,9726049,37.44,1023,22.80,99466,156.53,20.70,26.70
15672,9726689,37.44,1023,22.80,99462,156.02,20.90,26.70
15673,9727311,37.44,1023,22.80,99461,156.28,20.90,26.70
15674,9727935,37.44,1023,22.90,99461,155.94,20.90,26.70
15675,9728558,37.44,1023,22.90,99459,156.28,20.90,26.70
15676,9729199,37.44,1023,22.90,99461,156.53,21.00,26.70
15677,9729821,37.44,1023,22.90,99458,155.85,21.00,26.70
15678,9730444,37.44,1023,22.90,99459,156.62,21.00,26.70
15679,9731066,37.44,1023,22.80,99461,156.53,21.00,26.70
15680,9731693,37.44,1023,22.90,99456,156.11,20.90,26.70
15681,9732316,37.44,1023,22.80,99459,156.45,20.90,26.70
15682,9732939,37.44,1022,22.90,99462,156.45,20.90,26.70
15683,9733562,37.44,1023,22.90,99464,156.28,20.90,26.70
15684,9734188,37.44,1023,22.90,99465,155.94,21.00,26.70
15685,9734818,37.44,1023,22.90,99458,156.28,21.00,26.70
15686,9735441,37.44,1022,22.80,99461,156.45,21.00,26.70
15687,9736065,37.44,1022,22.90,99464,155.94,21.00,26.70
15688,9736691,37.44,1023,22.80,99462,156.19,21.10,26.70
15689,9737314,37.44,1023,22.90,99459,156.70,21.10,26.70
15690,9737936,37.44,1023,22.90,99460,155.77,21.10,26.70
15691,9738560,37.44,1023,22.80,99463,156.19,21.10,26.70
15692,9739186,37.44,1023,22.90,99457,156.36,21.00,26.70
15693,9739809,37.44,1023,22.90,99461,156.36,21.00,26.70
15694,9740440,37.44,1023,22.90,99467,156.53,21.00,26.70
15695,9741063,37.44,1023,22.80,99462,156.36,21.00,26.70
15696,9741689,37.44,1023,22.90,99467,156.19,21.00,26.70
15697,9742312,37.44,1023,22.90,99466,156.62,21.00,26.70
15698,9742935,37.44,1023,22.80,99458,156.36,21.00,26.70
15699,9743557,37.44,1023,22.80,99461,156.45,21.00,26.70
15700,9744184,37.44,1023,22.90,99463,155.85,21.00,26.70
15701,9744807,37.44,1023,22.90,99461,156.87,21.00,26.70
15702,9745430,37.44,1023,22.90,99459,156.28,21.00,26.70
15703,9746061,37.44,1023,22.80,99461,156.70,21.00,26.70
15704,9746688,37.44,1023,22.90,99464,156.11,20.80,26.70
15705,9747310,37.44,1023,22.80,99462,156.45,20.80,26.70
15706,9747933,37.44,1023,22.90,99461,156.19,20.80,26.70
15707,9748556,37.44,1023,22.80,99457,156.70,20.80,26.70
15708,9749182,37.38,1023,22.90,99460,155.85,20.80,26.70
15709,9749806,37.38,1022,22.90,99458,156.78,20.80,26.70
15710,9750428,37.44,1023,22.90,99459,156.45,20.80,26.70
15711,9751051,37.44,1022,22.90,99452,156.53,20.80,26.70
15712,9751687,37.38,1023,22.90,99466,156.19,20.80,26.70
15713,9752309,37.38,1023,22.90,99463,156.62,20.80,26.70
15714,9752932,37.38,1023,22.90,99463,156.19,20.80,26.70
15715,9753555,37.38,1023,22.90,99466,156.62,20.80,26.70
15716,9754181,37.38,1023,22.90,99462,156.02,20.70,26.70
15717,9754805,37.38,1023,22.90,99465,155.77,20.70,26.70
15718,9755427,37.38,1023,22.90,99461,156.62,20.70,26.70
15719,9756050,37.38,1023,22.90,99461,156.45,20.70,26.70
15720,9756677,37.38,1023,22.90,99463,155.85,20.60,26.70
